economy_code,economy_name,armilar_category,nominal_household_expenditure_lcu,ppp_lcu_per_international_dollar,real_expenditure_ppp,numerator_source_id,numerator_source_file,numerator_source_hash,ppp_source_heading,ppp_scope,derivation,quality_flags
COL,Colombia,CP01,181806125724212.000000000,2522.71948242188,72067515627.88627027652507751,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1101000/page_0001.json,82e3557962d2a937db6c3a3bfb4f7e2d1b239274b612b37e07afbe23e71f55bd,1101000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
COL,Colombia,CP02,23713000000000,2310.548874918310272097542702,10262929409.28954636846926246,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1102100/page_0001.json|raw/world_bank_icp_2021/data/1102200/page_0001.json,a8559c00c26318bdf8735f06d1f95a39a287275b83e0abe4e72f8d1468f670fb|017d2a7d67fc3e7ca16ec34ad465577f7be5d50dd440a8043988ec52f60819c1,1102100+1102200,STRICT_HFCE_COMPOSITE,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,OBSERVED_PARTICIPANT|STRICT_HFCE|NARCOTICS_EXCLUDED|NO_DOUBLE_COUNTING
COL,Colombia,CP03,48158845796205.8000000000,2587.1484375,18614643480.89064758194803038,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1103000/page_0001.json,67312784b54abe10080b54d9d1e53ab8e11fb5a40934da427c6291d308accc4a,1103000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
COL,Colombia,CP04,128418000000000,1009.05627441406,127265449168.8978568475023955,OECD_TABLE5_T501,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9060000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
COL,Colombia,CP05,36318014375857.8000000000,2097.46508789063,17315193747.69758396101879945,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1105000/page_0001.json,7e43e4eeed0876023a091f8cc1e6be2b171e87a4f49b2b32e8511bda700f9167,1105000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
COL,Colombia,CP06,73165000000000,648.649597167969,112795876725.1863248784954972,OECD_TABLE5_T501,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9080000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
COL,Colombia,CP07,53643309095704.1000000000,2260.8369140625,23727190918.56669435449141008,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1107000/page_0001.json,87d4aa25927cc2fc205ea887c1a59af3a1d37883273de87054cb8204060064c4,1107000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
COL,Colombia,CP08,26487794073437.000000000,1085.15051269531,24409327336.21098877559128627,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1108000/page_0001.json,5bc837a4848d76f53ad7e19dded198dd2938ad073a9684262529f1c9e105634d,1108000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
COL,Colombia,CP09,61164000000000,2248.88305664063,27197501363.79544348406159410,OECD_TABLE5_T501,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9110000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
COL,Colombia,CP10,30775000000000,297.426147460938,103471064204.4065298931141482,OECD_TABLE5_T501,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9120000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
COL,Colombia,CP11,90963888352934.7000000000,1758.32104492188,51733378620.27131202187004188,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1111000/page_0001.json,5808095da0497759e9af18ff6bd3270ad9bbea5334e3cb7613ea7bb184051ca9,1111000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
COL,Colombia,CP12,89813000000000,1487.05065917969,60396731910.62908586692543846,OECD_TABLE5_T501,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9140000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CRI,Costa Rica,CP01,4919651994531.66000000000,663.228210449219,7417736334.224190948808017630,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1101000/page_0001.json,82e3557962d2a937db6c3a3bfb4f7e2d1b239274b612b37e07afbe23e71f55bd,1101000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CRI,Costa Rica,CP02,598848403255.629000000000,558.9129013919596204326495401,1071452102.401306067957482568,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1102100/page_0001.json|raw/world_bank_icp_2021/data/1102200/page_0001.json,a8559c00c26318bdf8735f06d1f95a39a287275b83e0abe4e72f8d1468f670fb|017d2a7d67fc3e7ca16ec34ad465577f7be5d50dd440a8043988ec52f60819c1,1102100+1102200,STRICT_HFCE_COMPOSITE,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,OBSERVED_PARTICIPANT|STRICT_HFCE|NARCOTICS_EXCLUDED|NO_DOUBLE_COUNTING
CRI,Costa Rica,CP03,817366937489.004000000000,507.399536132813,1610894136.243467745471285410,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1103000/page_0001.json,67312784b54abe10080b54d9d1e53ab8e11fb5a40934da427c6291d308accc4a,1103000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CRI,Costa Rica,CP04,3986199756000.000,194.837921142578,20459055057.78307318302480240,OECD_TABLE5_T501,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9060000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CRI,Costa Rica,CP05,1777891192202.05000000000,405.626403808594,4383075597.418448548037507841,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1105000/page_0001.json,7e43e4eeed0876023a091f8cc1e6be2b171e87a4f49b2b32e8511bda700f9167,1105000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CRI,Costa Rica,CP06,1817775141000.000,385.109832763672,4720147309.548190563524003241,OECD_TABLE5_T501,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9080000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CRI,Costa Rica,CP07,2789708080438.96000000000,447.517761230469,6233737120.887760339608328444,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1107000/page_0001.json,87d4aa25927cc2fc205ea887c1a59af3a1d37883273de87054cb8204060064c4,1107000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CRI,Costa Rica,CP08,1426477616978.64000000000,311.95849609375,4572651922.741523546270021021,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1108000/page_0001.json,5bc837a4848d76f53ad7e19dded198dd2938ad073a9684262529f1c9e105634d,1108000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CRI,Costa Rica,CP09,1907527720000.00,487.998718261719,3908878545.408334896433633662,OECD_TABLE5_T501,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9110000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CRI,Costa Rica,CP10,1164889049000.000,165.492248535156,7038934205.746435483730697599,OECD_TABLE5_T501,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9120000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CRI,Costa Rica,CP11,1728048333253.65000000000,389.9345703125,4431636650.909827119433598886,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1111000/page_0001.json,5808095da0497759e9af18ff6bd3270ad9bbea5334e3cb7613ea7bb184051ca9,1111000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CRI,Costa Rica,CP12,3361426167000.000,370.698577880859,9067815113.335418730464876838,OECD_TABLE5_T501,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/OECD_TABLE5_T501/oecd_table5_t501.csv,e46dce7f39f5c14fa41a64b99ca4915118926ed6c5b7b99a399a91c50e5a131c,9140000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CYM,Cayman Islands,CP01,260455076.990355000000000,1.54154169559479,168957529.8122966118298500504,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1101000/page_0001.json,82e3557962d2a937db6c3a3bfb4f7e2d1b239274b612b37e07afbe23e71f55bd,1101000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CYM,Cayman Islands,CP02,70709361.2897060000000000,1.767678959556661824506565263,40001246.21466336823643164273,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1102100/page_0001.json|raw/world_bank_icp_2021/data/1102200/page_0001.json,a8559c00c26318bdf8735f06d1f95a39a287275b83e0abe4e72f8d1468f670fb|017d2a7d67fc3e7ca16ec34ad465577f7be5d50dd440a8043988ec52f60819c1,1102100+1102200,STRICT_HFCE_COMPOSITE,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,OBSERVED_PARTICIPANT|STRICT_HFCE|NARCOTICS_EXCLUDED|NO_DOUBLE_COUNTING
CYM,Cayman Islands,CP03,76911449.4983523000000000,1.37710535526276,55850083.80399271047759659274,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1103000/page_0001.json,67312784b54abe10080b54d9d1e53ab8e11fb5a40934da427c6291d308accc4a,1103000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CYM,Cayman Islands,CP04,641463116.35619,1.02004861831665,628855433.7878265003355798269,UNDATA_SNA_TABLE32,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/UNDATA_SNA_TABLE32/undata_sna_table32.zip::UNdata_Export_20260628_232207509.csv,fbd8134ab573841e9d5f0c564f99adc05f834a04b7601f1e8732b7ae16be45a2,9060000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CYM,Cayman Islands,CP05,132940501.158034000000000,1.21441638469696,109468632.6973490022967737228,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1105000/page_0001.json,7e43e4eeed0876023a091f8cc1e6be2b171e87a4f49b2b32e8511bda700f9167,1105000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CYM,Cayman Islands,CP06,252430102.863099,0.813175797462463,310425007.2995457338350051524,UNDATA_SNA_TABLE32,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/UNDATA_SNA_TABLE32/undata_sna_table32.zip::UNdata_Export_20260628_232207509.csv,fbd8134ab573841e9d5f0c564f99adc05f834a04b7601f1e8732b7ae16be45a2,9080000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CYM,Cayman Islands,CP07,106599690.659673000000000,0.961518168449402,110866018.0925979026712996206,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1107000/page_0001.json,87d4aa25927cc2fc205ea887c1a59af3a1d37883273de87054cb8204060064c4,1107000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CYM,Cayman Islands,CP08,92290946.5390373000000000,0.817095756530762,112949976.5497346978589737190,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1108000/page_0001.json,5bc837a4848d76f53ad7e19dded198dd2938ad073a9684262529f1c9e105634d,1108000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CYM,Cayman Islands,CP09,138853574.163936,1.30095732212067,106731844.1604164078528953866,UNDATA_SNA_TABLE32,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/UNDATA_SNA_TABLE32/undata_sna_table32.zip::UNdata_Export_20260628_232207509.csv,fbd8134ab573841e9d5f0c564f99adc05f834a04b7601f1e8732b7ae16be45a2,9110000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CYM,Cayman Islands,CP10,92892648.7713398,0.844342768192291,110017699.2931671401314324960,UNDATA_SNA_TABLE32,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/UNDATA_SNA_TABLE32/undata_sna_table32.zip::UNdata_Export_20260628_232207509.csv,fbd8134ab573841e9d5f0c564f99adc05f834a04b7601f1e8732b7ae16be45a2,9120000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CYM,Cayman Islands,CP11,193646769.652077000000000,0.711419761180878,272197625.3943871512924056109,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1111000/page_0001.json,5808095da0497759e9af18ff6bd3270ad9bbea5334e3cb7613ea7bb184051ca9,1111000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CYM,Cayman Islands,CP12,498882710.660234,0.88510674238205,563641295.1929529457493753076,UNDATA_SNA_TABLE32,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/UNDATA_SNA_TABLE32/undata_sna_table32.zip::UNdata_Export_20260628_232207509.csv,fbd8134ab573841e9d5f0c564f99adc05f834a04b7601f1e8732b7ae16be45a2,9140000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CYP,Cyprus,CP01,2060352805.3366000000000,0.928863167762756,2218144584.523822451544089790,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1101000/page_0001.json,82e3557962d2a937db6c3a3bfb4f7e2d1b239274b612b37e07afbe23e71f55bd,1101000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CYP,Cyprus,CP02,675697306.0845000000000,0.6421249021055099540978398766,1052283292.345316391618031110,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1102100/page_0001.json|raw/world_bank_icp_2021/data/1102200/page_0001.json,a8559c00c26318bdf8735f06d1f95a39a287275b83e0abe4e72f8d1468f670fb|017d2a7d67fc3e7ca16ec34ad465577f7be5d50dd440a8043988ec52f60819c1,1102100+1102200,STRICT_HFCE_COMPOSITE,ALCOHOL_PLUS_TOBACCO_EXCLUDING_NARCOTICS,OBSERVED_PARTICIPANT|STRICT_HFCE|NARCOTICS_EXCLUDED|NO_DOUBLE_COUNTING
CYP,Cyprus,CP03,860746177.8645000000000,0.851996123790741,1010270063.242574215236779455,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1103000/page_0001.json,67312784b54abe10080b54d9d1e53ab8e11fb5a40934da427c6291d308accc4a,1103000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CYP,Cyprus,CP04,2635600000,0.435338616371155,6054137861.624883885716713496,UNDATA_SNA_TABLE32,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/UNDATA_SNA_TABLE32/undata_sna_table32.zip::UNdata_Export_20260628_232207509.csv,fbd8134ab573841e9d5f0c564f99adc05f834a04b7601f1e8732b7ae16be45a2,9060000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CYP,Cyprus,CP05,866969657.7368000000000,0.78933984041214,1098347775.381674574862706335,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1105000/page_0001.json,7e43e4eeed0876023a091f8cc1e6be2b171e87a4f49b2b32e8511bda700f9167,1105000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CYP,Cyprus,CP06,402300000,0.447778731584549,898434810.8191427916894089824,UNDATA_SNA_TABLE32,/home/runner/work/armilar-data-pipeline/armilar-data-pipeline/run/raw/supplemental_nominal_hfce/UNDATA_SNA_TABLE32/undata_sna_table32.zip::UNdata_Export_20260628_232207509.csv,fbd8134ab573841e9d5f0c564f99adc05f834a04b7601f1e8732b7ae16be45a2,9080000,ACTUAL_CONSUMPTION_PROXY_RATIFIED_OPTION_B,STRICT_S14_P31DC_NUMERATOR_DIVIDED_BY_ACTUAL_CONSUMPTION_PPP,OBSERVED_PARTICIPANT|STRICT_HOUSEHOLD_NUMERATOR|PROXY_PPP_ACTUAL_CONSUMPTION_RATIFIED|NO_GOVERNMENT_OR_NPISH_IN_NUMERATOR|NATIONAL_ACCOUNTS_CURRENT_VINTAGE_MAY_DIFFER_FROM_ICP_2021_VINTAGE
CYP,Cyprus,CP07,1713021989.4852000000000,0.887475490570068,1930218927.381131344264722417,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1107000/page_0001.json,87d4aa25927cc2fc205ea887c1a59af3a1d37883273de87054cb8204060064c4,1107000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
CYP,Cyprus,CP08,449631274.5529000000000,0.49458846449852,909101822.6816033447896332264,WORLD_BANK_ICP_2021_SOURCE90,raw/world_bank_icp_2021/data/1108000/page_0001.json,5bc837a4848d76f53ad7e19dded198dd2938ad073a9684262529f1c9e105634d,1108000,STRICT_HFCE,DIRECT_SOURCE90_HFCE,OBSERVED_PARTICIPANT|STRICT_HFCE|NO_DOUBLE_COUNTING
